[generation, fitness avg, fitness std, fitness best, depth avg, depth std, depth best]
0,0.8126973,0.2003692,0.55547684,5.88,2.847033543883879,9,47.82,67.40109494659563,54
1,0.6852989,0.1261797,0.49342462,5.1,2.8372521918222215,2,37.32,72.24083056000948,5
2,0.59835106,0.08410317,0.4067744,5.58,3.1182687504447077,3,41.28,82.84154513286194,8
3,0.5761275,0.07523237,0.40075216,6.18,3.172948155895397,1,37.3,67.79682883439312,2
4,0.5456394,0.08339287,0.40075216,6.32,2.8385911998736275,1,29.24,48.725172139254674,2
5,0.5488477,0.10307113,0.40075216,5.26,3.064702269389312,1,18.54,16.102434598531985,2
6,0.5245065,0.11089604,0.26786405,3.94,2.678880363136809,2,12.12,13.832772679401625,5
7,0.4796175,0.09773548,0.26786405,3.86,2.4413930449642884,2,11.28,11.20007142834366,5
8,0.44768405,0.11460635,0.246235,4.44,2.8011426240018555,2,13.08,10.965108298598787,5
9,0.39825708,0.11300732,0.246235,3.04,1.799555500672319,2,8.14,5.649814156235584,5
10,0.3600152,0.08697274,0.24511461,2.6,1.4142135623730951,3,7.08,4.48481883692084,10
11,0.37911233,0.13186881,0.24115635,2.54,1.203494910666431,3,7.28,3.364758535170094,9
12,0.373364,0.1463222,0.24115635,2.66,0.6514598989960932,3,7.8,2.513961017995307,9
13,0.33850673,0.0841895,0.24111983,2.82,0.6539113089708726,3,8.26,2.6743971283263077,10
14,0.36047623,0.13896331,0.24111983,2.78,0.8072174428244225,3,8.46,3.5451939298154063,10
15,0.3217494,0.097195216,0.24111983,2.88,0.84,3,8.64,3.4511447376196784,10
16,0.3154569,0.07551615,0.24111983,2.9,0.806225774829855,3,8.9,2.9,10
17,0.3063064,0.09176321,0.24111983,3.06,0.7592101158440923,3,8.72,2.8638435711469996,10
18,0.29329807,0.07447014,0.24111983,3.18,0.9314504817756014,3,9.48,3.0805194367184248,10
19,0.32144597,0.09227271,0.24032708,3.24,0.7364781055808788,4,10.18,2.8822907556317077,13
20,0.3045901,0.076442845,0.24032708,3.0,0.7483314773547883,4,9.28,3.2375299226416425,13
21,0.339758,0.1367277,0.24032708,2.84,0.5782732917920383,4,8.84,2.9890466707631047,13
22,0.32202527,0.10884713,0.24032708,2.94,0.6135144660071187,4,8.98,2.6190838092737696,13
23,0.314755,0.094371796,0.24032708,3.14,0.748598690888516,4,9.66,2.9299146745255227,13
24,0.30749226,0.09071572,0.24032708,3.2,0.7745966692414834,4,10.28,3.510213668710211,13
25,0.33513787,0.09354438,0.2346574,3.24,1.0111379727811631,4,10.54,3.8325448464434175,12
26,0.32155082,0.11273287,0.2346574,3.42,1.0017983829094554,4,10.98,4.149650587700126,12
27,0.31683332,0.08357206,0.23451468,3.64,1.034601372510205,4,12.34,4.56775656093886,13
28,0.31589848,0.10053053,0.23451468,3.68,1.0665833300778707,4,12.04,4.516458789804242,13
29,0.31199208,0.10743659,0.23451468,3.88,0.9516301802696255,4,12.96,4.5736637392794846,13
30,0.2996382,0.06862276,0.23451468,3.92,1.0166612021711068,4,13.4,5.775811631277461,13
31,0.31657082,0.09437565,0.23384579,3.84,1.2059850745345069,3,13.08,5.635033274080997,9
32,0.30019933,0.071471155,0.23384579,3.8,1.4142135623730951,3,12.66,6.62,9
33,0.30348334,0.09881045,0.22966956,4.18,1.4790537515587456,3,14.44,7.365215543349699,9
34,0.28101847,0.06423641,0.22966956,3.84,1.488086019019062,3,12.0,5.43323108288245,9
35,0.292621,0.083839074,0.22966956,3.88,1.4510685717773644,3,11.5,5.115662224971465,9
36,0.30454746,0.079147235,0.22963285,3.92,1.4810806865258894,6,12.08,5.962683959426325,17
37,0.3116495,0.11188344,0.22963285,4.02,1.4489996549343964,6,12.06,5.39410789658494,17
38,0.32461783,0.20344973,0.22963285,4.46,1.7344739836619056,6,13.28,6.62733732354103,17
39,0.29362047,0.082640946,0.22961333,5.02,2.044407004488099,7,15.54,7.305367889435823,25
40,0.28702968,0.08905221,0.22535679,5.66,2.093895890439637,6,17.5,7.2228803118977405,19
41,0.29415876,0.115857825,0.22530138,5.78,2.100380917833715,6,17.96,7.922019944433364,15
42,0.30935648,0.11049112,0.22530138,6.22,2.1567568244936655,6,19.9,8.139410298049853,15
43,0.2875399,0.090828165,0.22530138,6.7,2.29128784747792,6,23.06,10.843265190891534,15
44,0.29857478,0.09877388,0.22501191,6.48,2.2202702538204666,5,21.06,9.065119966111865,14
45,0.29188487,0.087697916,0.22501191,6.72,2.4003333101883997,5,22.16,9.892138292603878,14
46,0.29792613,0.09051237,0.22501191,6.28,2.2274649267721367,5,19.76,9.06986218197388,14
47,0.3056658,0.13634148,0.22488387,6.38,2.489096221522985,6,20.48,9.843251495313934,16
48,0.28554708,0.091985725,0.22488387,5.82,2.363810483097154,6,19.9,10.658799181896617,16
49,0.28389227,0.076222695,0.22488387,5.88,2.1599999999999997,6,18.82,9.827899063380737,16
[resolution, seed, initialization time, tensor time, fitness time, total, engine time]
64,39485793531,0.5994365215301514,3.3011538982391357,0.7799966335296631,5.4902424812316895
